collection_time,amps,volts,watts
1682635024.016229,0.6916,5.352,3.701
1682635024.368438,0.6916,5.336,3.69
1682635024.679481,0.6916,5.336,3.69
1682635025.039635,0.9666,5.336,5.157
1682635025.468398,0.9666,5.336,5.157
1682635025.883363,0.9666,5.338,5.159
1682635026.307177,0.9666,5.338,5.159
1682635026.678577,0.7662,5.338,4.089
1682635027.101003,0.7662,5.338,4.089
1682635027.449748,0.7662,5.339,4.09
1682635027.779579,0.7662,5.339,4.09
1682635028.12369,0.7469,5.339,3.987
1682635028.550902,0.7469,5.339,3.987
1682635028.914015,0.7469,5.342,3.989
1682635029.200719,0.7469,5.342,3.989
1682635029.579669,0.7093,5.342,3.789
1682635029.873381,0.7093,5.342,3.789
1682635030.237241,0.7093,5.34,3.787
1682635030.667138,0.7093,5.34,3.787
1682635031.023451,1.0984,5.34,5.865
1682635031.47255,1.0984,5.34,5.865
1682635031.840124,1.0984,5.338,5.863
1682635032.128393,1.0984,5.338,5.863
1682635032.489638,0.7253,5.338,3.871
1682635032.780187,0.7253,5.338,3.871
1682635033.148759,0.7253,5.341,3.873
1682635033.452484,0.7253,5.341,3.873
1682635033.80848,1.0937,5.341,5.841
1682635034.306314,1.0937,5.341,5.841
1682635034.7561,1.0937,5.342,5.842
1682635035.112177,0.7012,5.342,3.745
1682635035.412748,0.7012,5.342,3.745
1682635035.726793,0.7012,5.352,3.752
1682635036.049686,0.7012,5.352,3.752
1682635036.412473,0.7634,5.352,4.085
1682635036.721052,0.7634,5.352,4.085
1682635037.069687,0.7634,5.341,4.077
1682635037.578391,0.7634,5.341,4.077
1682635038.025171,1.0702,5.341,5.715
1682635038.357294,1.0702,5.343,5.718
1682635038.654583,1.0702,5.343,5.718
1682635039.012276,0.682,5.343,3.643
1682635039.345957,0.682,5.343,3.643
1682635039.648737,0.682,5.349,3.648
1682635039.968384,0.682,5.349,3.648
1682635040.335126,0.7699,5.349,4.118
1682635040.613396,0.7699,5.349,4.118
1682635040.960105,0.7699,5.341,4.112
1682635041.294854,0.7699,5.341,4.112
1682635041.686827,0.8917,5.341,4.762
1682635042.078958,0.8917,5.341,4.762
1682635042.479966,0.8917,5.343,4.764
1682635042.894053,0.8917,5.343,4.764
1682635043.237232,0.6883,5.343,3.677
1682635043.53438,0.6883,5.343,3.677
1682635043.907271,0.6883,5.35,3.682
1682635044.184125,0.6883,5.35,3.682
1682635044.651898,0.6612,5.35,3.537
