collection_time,amps,volts,watts
1668152822.422853,0.507,5.024,2.547
1668152822.787284,0.507,5.026,2.548
1668152823.235285,0.507,5.026,2.548
1668152823.593555,0.5002,5.026,2.514
1668152823.891085,0.5002,5.026,2.514
1668152824.248845,0.5002,5.026,2.514
1668152824.686206,0.5002,5.026,2.514
1668152825.053982,0.5002,5.026,2.514
1668152825.359905,0.5002,5.026,2.514
1668152825.72029,0.5002,5.026,2.514
1668152826.032172,0.5002,5.026,2.514
1668152826.334254,0.5,5.026,2.513
1668152826.684962,0.5,5.026,2.513
1668152827.003757,0.5,5.026,2.513
1668152827.292273,0.5,5.026,2.513
1668152827.648492,0.5002,5.026,2.514
1668152827.947142,0.5002,5.026,2.514
1668152828.322512,0.5002,5.026,2.514
1668152828.773005,0.5002,5.026,2.514
1668152829.095685,0.4998,5.026,2.511
1668152829.42934,0.4998,5.026,2.511
1668152829.75441,0.4998,5.026,2.511
1668152830.056897,0.4998,5.026,2.511
1668152830.417272,0.4999,5.026,2.512
1668152830.717247,0.4999,5.026,2.512
1668152831.07353,0.4999,5.026,2.512
1668152831.363546,0.4999,5.026,2.512
1668152831.724331,0.4995,5.026,2.51
1668152832.0426,0.4995,5.026,2.51
1668152832.373476,0.4995,5.026,2.51
1668152832.699829,0.4995,5.026,2.51
1668152833.007338,0.4997,5.026,2.511
1668152833.360244,0.4997,5.026,2.511
1668152833.663491,0.4997,5.026,2.511
1668152833.962198,0.4997,5.026,2.511
1668152834.31621,0.4999,5.026,2.512
1668152834.62134,0.4999,5.026,2.512
1668152834.956114,0.4999,5.026,2.512
1668152835.280228,0.4999,5.026,2.512
1668152835.646009,0.4998,5.026,2.511
1668152835.969884,0.4998,5.026,2.511
1668152836.258934,0.4998,5.026,2.511
1668152836.61881,0.4998,5.026,2.511
1668152836.951176,0.4998,5.026,2.511
1668152837.397434,0.4998,5.026,2.511
1668152837.754489,0.4998,5.026,2.511
1668152838.03337,0.4998,5.026,2.511
1668152838.373466,0.4999,5.026,2.512
1668152838.72344,0.4999,5.026,2.512
1668152839.025169,0.4999,5.026,2.512
1668152839.344812,0.4999,5.026,2.512
1668152839.680227,0.4994,5.026,2.509
1668152840.010795,0.4994,5.026,2.509
1668152840.372214,0.4994,5.026,2.509
1668152840.853434,0.4994,5.026,2.509
1668152841.139337,0.5006,5.026,2.516
1668152841.465643,0.5006,5.026,2.516
1668152841.820654,0.5006,5.026,2.516
1668152842.121856,0.5006,5.026,2.516
1668152842.478185,0.5002,5.026,2.514
1668152842.910367,0.5002,5.026,2.514
1668152843.273312,0.5002,5.026,2.514
1668152843.572127,0.5002,5.026,2.514
1668152843.928995,0.499,5.026,2.507
1668152844.229842,0.499,5.026,2.507
1668152844.5932,0.499,5.026,2.507
1668152844.863866,0.499,5.026,2.507
1668152845.222379,0.5004,5.026,2.515
1668152845.581202,0.5004,5.026,2.515
1668152845.877178,0.5004,5.026,2.515
1668152846.198826,0.5004,5.026,2.515
1668152846.548587,0.5002,5.026,2.514
1668152846.982242,0.5002,5.026,2.514
1668152847.346825,0.5002,5.026,2.514
1668152847.636565,0.5002,5.026,2.514
1668152848.000774,0.5002,5.026,2.514
1668152848.281985,0.5002,5.026,2.514
1668152848.657035,0.5002,5.026,2.514
1668152848.966194,0.5002,5.026,2.514
1668152849.273266,0.5021,5.026,2.523
1668152849.618859,0.5021,5.026,2.523
1668152849.924548,0.5021,5.026,2.523
1668152850.249718,0.5021,5.026,2.523
1668152850.578851,0.5004,5.026,2.515
1668152850.889682,0.5004,5.026,2.515
1668152851.242176,0.5004,5.026,2.515
1668152851.549099,0.5004,5.026,2.515
1668152851.902345,0.5005,5.026,2.515
1668152852.209783,0.5005,5.026,2.515
1668152852.559588,0.5005,5.026,2.515
1668152852.868548,0.5005,5.026,2.515
1668152853.219274,0.5002,5.026,2.514
1668152853.70989,0.5002,5.026,2.514
1668152854.164649,0.5002,5.026,2.514
1668152854.507859,0.4999,5.026,2.512
1668152854.818285,0.4999,5.026,2.512
1668152855.180258,0.4999,5.026,2.512
1668152855.657858,0.4999,5.026,2.512
1668152855.957188,0.4999,5.026,2.512
1668152856.271007,0.4999,5.026,2.512
1668152856.625045,0.4999,5.026,2.512
1668152856.927204,0.4999,5.026,2.512
1668152857.280766,0.4988,5.026,2.506
1668152857.591137,0.4988,5.026,2.506
1668152857.949646,0.4988,5.026,2.506
1668152858.250047,0.4988,5.026,2.506
1668152858.560821,0.5006,5.026,2.516
1668152858.899888,0.5006,5.026,2.516
1668152859.212097,0.5006,5.026,2.516
1668152859.529781,0.5006,5.026,2.516
1668152859.879489,0.5006,5.026,2.516
1668152860.184688,0.5006,5.026,2.516
1668152860.517102,0.5006,5.026,2.516
1668152860.833527,0.5006,5.026,2.516
1668152861.207163,0.5145,5.026,2.585
1668152861.635009,0.5145,5.026,2.585
