seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319464.103031,cpu,109000,32,27756,1447505,2764,0,1814,0,0,0
1682319464.203152,cpu,109000,32,27756,1447544,2764,0,1814,0,0,0
1682319464.303278,cpu,109000,32,27756,1447584,2764,0,1814,0,0,0
1682319464.403396,cpu,109000,32,27757,1447623,2764,0,1814,0,0,0
1682319464.503514,cpu,109000,32,27758,1447662,2764,0,1814,0,0,0
1682319464.603640,cpu,109000,32,27759,1447702,2764,0,1814,0,0,0
1682319464.703791,cpu,109000,32,27760,1447741,2764,0,1814,0,0,0
1682319464.803912,cpu,109000,32,27762,1447781,2764,0,1814,0,0,0
1682319464.904015,cpu,109000,32,27762,1447820,2764,0,1814,0,0,0
1682319465.004139,cpu,109000,32,27763,1447860,2764,0,1814,0,0,0
1682319465.104264,cpu,109000,32,27765,1447899,2764,0,1814,0,0,0
1682319465.204383,cpu,109001,32,27766,1447938,2764,0,1814,0,0,0
1682319465.304505,cpu,109001,32,27768,1447978,2764,0,1814,0,0,0
1682319465.404623,cpu,109001,32,27769,1448017,2764,0,1814,0,0,0
1682319465.504750,cpu,109001,32,27769,1448057,2764,0,1814,0,0,0
1682319465.604871,cpu,109001,32,27769,1448096,2764,0,1814,0,0,0
1682319465.704990,cpu,109001,32,27770,1448136,2764,0,1814,0,0,0
1682319465.805111,cpu,109001,32,27770,1448175,2764,0,1814,0,0,0
1682319465.905234,cpu,109001,32,27770,1448214,2764,0,1814,0,0,0
1682319466.005360,cpu,109001,32,27770,1448254,2764,0,1814,0,0,0
1682319466.105481,cpu,109001,32,27770,1448293,2764,0,1814,0,0,0
1682319466.205646,cpu,109001,32,27770,1448333,2764,0,1814,0,0,0
1682319466.305752,cpu,109001,32,27770,1448372,2764,0,1814,0,0,0
1682319466.405866,cpu,109001,32,27770,1448411,2764,0,1814,0,0,0
1682319466.505990,cpu,109001,32,27770,1448451,2764,0,1814,0,0,0
1682319466.606110,cpu,109001,32,27770,1448490,2764,0,1814,0,0,0
1682319466.706236,cpu,109001,32,27770,1448530,2764,0,1814,0,0,0
1682319466.806354,cpu,109001,32,27770,1448569,2764,0,1814,0,0,0
1682319466.906480,cpu,109001,32,27770,1448609,2764,0,1814,0,0,0
1682319467.006596,cpu,109001,32,27770,1448648,2764,0,1814,0,0,0
1682319467.106717,cpu,109001,32,27770,1448687,2764,0,1814,0,0,0
1682319467.206839,cpu,109001,32,27770,1448727,2764,0,1814,0,0,0
1682319467.306958,cpu,109001,32,27770,1448766,2764,0,1814,0,0,0
1682319467.407089,cpu,109001,32,27771,1448806,2764,0,1814,0,0,0
1682319467.507226,cpu,109001,32,27772,1448845,2764,0,1814,0,0,0
1682319467.607344,cpu,109001,32,27772,1448884,2764,0,1814,0,0,0
1682319467.707471,cpu,109002,32,27773,1448924,2764,0,1814,0,0,0
1682319467.807588,cpu,109002,32,27774,1448963,2764,0,1814,0,0,0
1682319467.907719,cpu,109003,32,27775,1449002,2764,0,1814,0,0,0
1682319468.007878,cpu,109003,32,27777,1449042,2764,0,1814,0,0,0
1682319468.107964,cpu,109003,32,27778,1449081,2764,0,1814,0,0,0
1682319468.208098,cpu,109003,32,27779,1449120,2764,0,1814,0,0,0
1682319468.308227,cpu,109004,32,27780,1449160,2764,0,1814,0,0,0
1682319468.408351,cpu,109004,32,27780,1449199,2764,0,1814,0,0,0
1682319468.508480,cpu,109004,32,27780,1449238,2764,0,1814,0,0,0
1682319468.608604,cpu,109004,32,27780,1449278,2764,0,1814,0,0,0
1682319468.708731,cpu,109004,32,27780,1449317,2764,0,1814,0,0,0
