seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1668151626.932034 cpu  184736 22 6820 3250502 2209 0 480 0 0 0
1668151627.282497 cpu  184876 22 6822 3250502 2209 0 480 0 0 0
1668151627.632699 cpu  185015 22 6822 3250502 2209 0 480 0 0 0
1668151627.982917 cpu  185109 22 6823 3250548 2209 0 480 0 0 0
1668151628.333121 cpu  185248 22 6823 3250548 2209 0 480 0 0 0
1668151628.683435 cpu  185388 22 6824 3250548 2209 0 480 0 0 0
1668151629.033417 cpu  185509 22 6824 3250564 2209 0 480 0 0 0
1668151629.383826 cpu  185621 22 6824 3250592 2209 0 480 0 0 0
1668151629.733999 cpu  185762 22 6824 3250592 2209 0 480 0 0 0
1668151630.084242 cpu  185898 22 6826 3250593 2209 0 480 0 0 0
1668151630.434414 cpu  186016 22 6827 3250616 2209 0 480 0 0 0
1668151630.784590 cpu  186132 22 6827 3250639 2209 0 480 0 0 0
1668151631.134927 cpu  186272 22 6828 3250639 2209 0 480 0 0 0
1668151631.485100 cpu  186410 22 6828 3250639 2209 0 480 0 0 0
1668151631.835568 cpu  186529 22 6830 3250659 2209 0 480 0 0 0
1668151632.185547 cpu  186668 22 6830 3250659 2209 0 480 0 0 0
1668151632.535813 cpu  186808 22 6830 3250659 2209 0 480 0 0 0
1668151632.885929 cpu  186948 22 6831 3250659 2209 0 480 0 0 0
1668151633.236629 cpu  187046 22 6832 3250700 2209 0 480 0 0 0
1668151633.586667 cpu  187186 22 6832 3250700 2209 0 480 0 0 0
1668151633.936840 cpu  187324 22 6832 3250701 2209 0 480 0 0 0
1668151634.286994 cpu  187463 22 6832 3250703 2209 0 480 0 0 0
1668151634.637375 cpu  187572 22 6833 3250732 2209 0 480 0 0 0
1668151634.987399 cpu  187711 22 6834 3250732 2209 0 480 0 0 0
1668151635.337671 cpu  187850 22 6835 3250732 2209 0 480 0 0 0
1668151635.687956 cpu  187945 22 6836 3250778 2209 0 480 0 0 0
1668151636.038374 cpu  188084 22 6837 3250778 2209 0 480 0 0 0
1668151636.388464 cpu  188222 22 6838 3250778 2209 0 480 0 0 0
1668151636.738845 cpu  188362 22 6839 3250778 2209 0 480 0 0 0
1668151637.088724 cpu  188448 22 6842 3250828 2209 0 480 0 0 0
1668151637.439045 cpu  188584 22 6842 3250832 2209 0 480 0 0 0
1668151637.789195 cpu  188719 22 6843 3250835 2209 0 480 0 0 0
1668151638.139463 cpu  188860 22 6844 3250835 2209 0 480 0 0 0
1668151638.489736 cpu  188950 22 6844 3250883 2209 0 480 0 0 0
1668151638.839957 cpu  189090 22 6845 3250883 2209 0 480 0 0 0
1668151639.190441 cpu  189230 22 6846 3250883 2209 0 480 0 0 0
1668151639.540548 cpu  189369 22 6846 3250883 2209 0 480 0 0 0
1668151639.890720 cpu  189464 22 6847 3250927 2209 0 480 0 0 0
1668151640.241078 cpu  189600 22 6850 3250927 2209 0 480 0 0 0
1668151640.591075 cpu  189740 22 6850 3250927 2209 0 481 0 0 0
1668151640.941303 cpu  189874 22 6852 3250930 2209 0 481 0 0 0
1668151641.291604 cpu  189969 22 6852 3250976 2209 0 481 0 0 0
1668151641.641888 cpu  190108 22 6852 3250976 2209 0 481 0 0 0
1668151641.992245 cpu  190248 22 6853 3250976 2209 0 481 0 0 0
1668151642.342211 cpu  190383 22 6853 3250982 2209 0 481 0 0 0
1668151642.692547 cpu  190476 22 6854 3251027 2209 0 481 0 0 0
1668151643.043080 cpu  190616 22 6854 3251027 2209 0 481 0 0 0
1668151643.393095 cpu  190755 22 6855 3251027 2209 0 481 0 0 0
1668151643.743117 cpu  190874 22 6855 3251045 2209 0 482 0 0 0
1668151644.093432 cpu  190984 22 6855 3251075 2209 0 482 0 0 0
1668151644.443720 cpu  191124 22 6856 3251075 2209 0 482 0 0 0
1668151644.793937 cpu  191264 22 6857 3251075 2209 0 482 0 0 0
1668151645.143960 cpu  191380 22 6857 3251098 2210 0 482 0 0 0
1668151645.494338 cpu  191492 22 6857 3251125 2210 0 482 0 0 0
1668151645.844494 cpu  191630 22 6858 3251125 2210 0 482 0 0 0
1668151646.194724 cpu  191771 22 6858 3251125 2210 0 482 0 0 0
1668151646.544962 cpu  191858 22 6860 3251178 2210 0 482 0 0 0
1668151646.895215 cpu  191997 22 6861 3251178 2210 0 482 0 0 0
1668151647.245375 cpu  192136 22 6861 3251178 2210 0 482 0 0 0
1668151647.595584 cpu  192277 22 6861 3251178 2210 0 482 0 0 0
1668151647.945925 cpu  192369 22 6862 3251223 2210 0 482 0 0 0
1668151648.296145 cpu  192509 22 6862 3251223 2210 0 482 0 0 0
1668151648.646363 cpu  192650 22 6863 3251223 2210 0 482 0 0 0
1668151648.996653 cpu  192784 22 6863 3251227 2210 0 482 0 0 0
1668151649.346980 cpu  192883 22 6864 3251268 2210 0 482 0 0 0
1668151649.697193 cpu  193022 22 6864 3251269 2210 0 482 0 0 0
1668151650.047446 cpu  193162 22 6865 3251269 2210 0 482 0 0 0
1668151650.397903 cpu  193299 22 6866 3251271 2210 0 482 0 0 0
1668151650.747955 cpu  193391 22 6867 3251318 2210 0 482 0 0 0
1668151651.098042 cpu  193532 22 6867 3251318 2210 0 482 0 0 0
1668151651.448435 cpu  193670 22 6867 3251319 2210 0 482 0 0 0
1668151651.798561 cpu  193770 22 6868 3251360 2210 0 482 0 0 0
1668151652.148919 cpu  193902 22 6870 3251366 2210 0 482 0 0 0
1668151652.499009 cpu  194042 22 6870 3251366 2210 0 483 0 0 0
1668151652.849298 cpu  194174 22 6871 3251371 2210 0 483 0 0 0
1668151653.199248 cpu  194292 22 6873 3251392 2210 0 483 0 0 0
1668151653.549871 cpu  194407 22 6873 3251417 2210 0 483 0 0 0
1668151653.899805 cpu  194546 22 6874 3251417 2210 0 483 0 0 0
1668151654.250096 cpu  194686 22 6875 3251417 2210 0 483 0 0 0
1668151654.600070 cpu  194795 22 6877 3251447 2210 0 483 0 0 0
1668151654.950476 cpu  194917 22 6878 3251464 2210 0 483 0 0 0
1668151655.300699 cpu  195055 22 6879 3251464 2210 0 483 0 0 0
1668151655.650870 cpu  195195 22 6880 3251464 2210 0 483 0 0 0
1668151656.000940 cpu  195297 22 6881 3251498 2210 0 483 0 0 0
1668151656.351416 cpu  195428 22 6882 3251506 2210 0 483 0 0 0
1668151656.701373 cpu  195567 22 6882 3251506 2210 0 483 0 0 0
1668151657.051734 cpu  195706 22 6884 3251506 2210 0 483 0 0 0
1668151657.401981 cpu  195797 22 6886 3251553 2210 0 483 0 0 0
1668151657.752283 cpu  195936 22 6887 3251553 2210 0 483 0 0 0
1668151658.102592 cpu  196076 22 6887 3251553 2210 0 483 0 0 0
1668151658.452744 cpu  196215 22 6887 3251553 2210 0 483 0 0 0
1668151658.802856 cpu  196308 22 6889 3251601 2210 0 483 0 0 0
1668151659.152975 cpu  196447 22 6889 3251601 2210 0 483 0 0 0
1668151659.503488 cpu  196587 22 6890 3251601 2210 0 483 0 0 0
1668151659.853388 cpu  196707 22 6892 3251618 2210 0 483 0 0 0
1668151660.203722 cpu  196815 22 6892 3251651 2210 0 483 0 0 0
1668151660.553998 cpu  196955 22 6892 3251651 2210 0 483 0 0 0
1668151660.904038 cpu  197094 22 6893 3251651 2210 0 483 0 0 0
1668151661.254255 cpu  197212 22 6894 3251670 2210 0 483 0 0 0
