seconds  face rx_bytes    rx_packets rx_errs rx_drop rx_fifo rx_frame rx_compressed rx_multicast tx_bytes    tx_packets tx_errs tx_drop tx_fifo tx_colls tx_carrier tx_compressed
1668151601.015553  wlan0 2710475   22414    0    0    0     0          0      4881  7664414   23123    0    0    0     0       0          0
1668151601.365691  wlan0 2710527   22415    0    0    0     0          0      4881  7664868   23124    0    0    0     0       0          0
1668151601.716126  wlan0 2710579   22416    0    0    0     0          0      4881  7665322   23125    0    0    0     0       0          0
1668151602.066313  wlan0 2710579   22416    0    0    0     0          0      4881  7666230   23127    0    0    0     0       0          0
1668151602.416486  wlan0 2710747   22419    0    0    0     0          0      4881  7667408   23130    0    0    0     0       0          0
1668151602.766698  wlan0 2710799   22420    0    0    0     0          0      4881  7667862   23131    0    0    0     0       0          0
1668151603.116895  wlan0 2710799   22420    0    0    0     0          0      4881  7668770   23133    0    0    0     0       0          0
1668151603.467070  wlan0 2710915   22422    0    0    0     0          0      4881  7669678   23135    0    0    0     0       0          0
1668151603.817414  wlan0 2710967   22423    0    0    0     0          0      4881  7670856   23138    0    0    0     0       0          0
1668151604.167500  wlan0 2711083   22425    0    0    0     0          0      4881  7671764   23140    0    0    0     0       0          0
1668151604.517820  wlan0 2711083   22425    0    0    0     0          0      4881  7672672   23142    0    0    0     0       0          0
1668151604.867920  wlan0 2711135   22426    0    0    0     0          0      4881  7673396   23144    0    0    0     0       0          0
1668151605.218333  wlan0 2711251   22428    0    0    0     0          0      4881  7674938   23147    0    0    0     0       0          0
1668151605.568408  wlan0 2712057   22432    0    0    0     0          0      4883  7676210   23149    0    0    0     0       0          0
1668151605.918716  wlan0 2712109   22433    0    0    0     0          0      4883  7676664   23150    0    0    0     0       0          0
1668151606.268817  wlan0 2712161   22434    0    0    0     0          0      4883  7677388   23152    0    0    0     0       0          0
1668151606.619565  wlan0 2712213   22435    0    0    0     0          0      4883  7678112   23154    0    0    0     0       0          0
1668151606.969261  wlan0 2712317   22437    0    0    0     0          0      4883  7678566   23155    0    0    0     0       0          0
1668151607.319674  wlan0 2712369   22438    0    0    0     0          0      4883  7679020   23156    0    0    0     0       0          0
1668151607.669901  wlan0 2712473   22440    0    0    0     0          0      4883  7679744   23158    0    0    0     0       0          0
1668151608.020105  wlan0 2712525   22441    0    0    0     0          0      4883  7680198   23159    0    0    0     0       0          0
1668151608.370280  wlan0 2712577   22442    0    0    0     0          0      4883  7680652   23160    0    0    0     0       0          0
1668151608.720577  wlan0 2712629   22443    0    0    0     0          0      4883  7681106   23161    0    0    0     0       0          0
1668151609.070725  wlan0 2712681   22444    0    0    0     0          0      4883  7681830   23163    0    0    0     0       0          0
1668151609.420996  wlan0 2712785   22446    0    0    0     0          0      4883  7682284   23164    0    0    0     0       0          0
1668151609.771269  wlan0 2712993   22449    0    0    0     0          0      4883  7683026   23167    0    0    0     0       0          0
1668151610.121470  wlan0 2713045   22450    0    0    0     0          0      4883  7683480   23168    0    0    0     0       0          0
1668151610.471669  wlan0 2713149   22452    0    0    0     0          0      4883  7684204   23170    0    0    0     0       0          0
1668151610.821916  wlan0 2713201   22453    0    0    0     0          0      4883  7684658   23171    0    0    0     0       0          0
1668151611.172168  wlan0 2713253   22454    0    0    0     0          0      4883  7685112   23172    0    0    0     0       0          0
1668151611.522355  wlan0 2713305   22455    0    0    0     0          0      4883  7685566   23173    0    0    0     0       0          0
1668151611.872576  wlan0 2713987   22461    0    0    0     0          0      4886  7686380   23176    0    0    0     0       0          0
1668151612.222614  wlan0 2714039   22462    0    0    0     0          0      4886  7686834   23177    0    0    0     0       0          0
1668151612.572931  wlan0 2714091   22463    0    0    0     0          0      4886  7687288   23178    0    0    0     0       0          0
1668151612.923044  wlan0 2714195   22465    0    0    0     0          0      4886  7687996   23180    0    0    0     0       0          0
1668151613.273316  wlan0 2714247   22466    0    0    0     0          0      4886  7688450   23181    0    0    0     0       0          0
1668151613.623475  wlan0 2714299   22467    0    0    0     0          0      4886  7688904   23182    0    0    0     0       0          0
1668151613.973817  wlan0 2714351   22468    0    0    0     0          0      4886  7689358   23183    0    0    0     0       0          0
1668151614.323842  wlan0 2714403   22469    0    0    0     0          0      4886  7690082   23185    0    0    0     0       0          0
1668151614.674159  wlan0 2714535   22472    0    0    0     0          0      4886  7690602   23187    0    0    0     0       0          0
1668151615.024215  wlan0 2714587   22473    0    0    0     0          0      4886  7691056   23188    0    0    0     0       0          0
1668151615.374555  wlan0 2714639   22474    0    0    0     0          0      4886  7691510   23189    0    0    0     0       0          0
1668151615.724814  wlan0 2714743   22476    0    0    0     0          0      4886  7692234   23191    0    0    0     0       0          0
1668151616.074977  wlan0 2714795   22477    0    0    0     0          0      4886  7692688   23192    0    0    0     0       0          0
1668151616.425424  wlan0 2714847   22478    0    0    0     0          0      4886  7693142   23193    0    0    0     0       0          0
1668151616.775454  wlan0 2714899   22479    0    0    0     0          0      4886  7693596   23194    0    0    0     0       0          0
1668151617.125662  wlan0 2715003   22481    0    0    0     0          0      4886  7694304   23196    0    0    0     0       0          0
1668151617.475917  wlan0 2715055   22482    0    0    0     0          0      4886  7694758   23197    0    0    0     0       0          0
1668151617.826109  wlan0 2715107   22483    0    0    0     0          0      4886  7695212   23198    0    0    0     0       0          0
1668151618.176327  wlan0 2715159   22484    0    0    0     0          0      4886  7695666   23199    0    0    0     0       0          0
1668151618.526536  wlan0 2715263   22486    0    0    0     0          0      4886  7696374   23201    0    0    0     0       0          0
1668151618.876886  wlan0 2715263   22486    0    0    0     0          0      4886  7697282   23203    0    0    0     0       0          0
1668151619.226977  wlan0 2715367   22488    0    0    0     0          0      4886  7697736   23204    0    0    0     0       0          0
1668151619.577178  wlan0 2715419   22489    0    0    0     0          0      4886  7698190   23205    0    0    0     0       0          0
1668151619.927401  wlan0 2715523   22491    0    0    0     0          0      4886  7698898   23207    0    0    0     0       0          0
1668151620.277627  wlan0 2715575   22492    0    0    0     0          0      4886  7699352   23208    0    0    0     0       0          0
1668151620.627823  wlan0 2715627   22493    0    0    0     0          0      4886  7699806   23209    0    0    0     0       0          0
1668151620.978189  wlan0 2715679   22494    0    0    0     0          0      4886  7700260   23210    0    0    0     0       0          0
1668151621.328357  wlan0 2716671   22501    0    0    0     0          0      4888  7701364   23215    0    0    0     0       0          0
1668151621.678717  wlan0 2716749   22502    0    0    0     0          0      4888  7702416   23218    0    0    0     0       0          0
